Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
18,4/30/26 6:11 PM,Fire Chicken Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,18.00,1.0,false
9,4/30/26 6:10 PM,Ssam,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
9,4/30/26 6:10 PM,Pa-Muchim,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
9,4/30/26 6:10 PM,Dweji Board,For the Grill,FOOD,Food,90.00,2.0,false
9,4/30/26 6:10 PM,Classic Tasting Plate,For the Grill,FOOD,Food,45.00,1.0,false
9,4/30/26 6:10 PM,Chef's Tasting Plate,For the Grill,FOOD,Food,150.00,2.0,false
9,4/30/26 6:10 PM,Miyazaki A5 Wagyu,For the Grill,FOOD,Food,30.00,1.0,false
9,4/30/26 6:10 PM,Scallion Pancake,For the Table,FOOD,Food,16.00,1.0,false
9,4/30/26 6:10 PM,Rice Cake Royale,For the Table,FOOD,Food,23.00,1.0,false
9,4/30/26 6:10 PM,Korean Fried Chicken,For the Table,FOOD,Food,22.00,1.0,false
9,4/30/26 6:10 PM,Soondubu Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
9,4/30/26 6:10 PM,Golden Barley 17 Soju,SOJU & MAKGEOLLI,BEVERAGE,Liquor,66.00,1.0,false
19,4/30/26 6:12 PM,Broth,Course 1,FOOD,Food,0.00,4.0,false
19,4/30/26 6:12 PM,Banchan Set,Course 1,FOOD,Food,0.00,2.0,false
19,4/30/26 6:12 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,5.0,false
19,4/30/26 6:12 PM,G-Chateau Les Vieilles Pierres,BY THE GLASS,BEVERAGE,Wine,32.00,2.0,false
16,4/30/26 6:14 PM,Chef's Tasting Plate,For the Grill,FOOD,Food,75.00,1.0,false
16,4/30/26 6:14 PM,A5 Waygu Chobap,For the Table,FOOD,Food,48.00,3.0,false
16,4/30/26 6:14 PM,Gochujang Riblets,For the Table,FOOD,Food,24.00,1.0,false
16,4/30/26 6:14 PM,1/2 Scallion Pancake,For the Table,FOOD,Food,10.00,1.0,false
16,4/30/26 6:14 PM,1/2 Korean Fried Chicken,For the Table,FOOD,Food,13.00,1.0,false
16,4/30/26 6:14 PM,HH Jjajangmyeon,FOOD,HAPPY HOUR,,10.00,1.0,false
16,4/30/26 6:14 PM,1/2 Kimchi Fried Rice,Stews/Rice,FOOD,Food,10.00,1.0,false
21,4/30/26 6:17 PM,Tteokbokki,RICE CAKES & NOODLES,PERILLA TO-GO,Food,10.00,1.0,false
21,4/30/26 6:17 PM,3pc Chicken Tenders,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,11.00,1.0,false
21,4/30/26 6:17 PM,Sac Sac Grape,DRINKS,PERILLA TO-GO,NA Beverage,3.00,1.0,false
21,4/30/26 6:17 PM,4oz of Kimchi,BANCHAN,PERILLA TO-GO,Food,3.00,1.0,false
21,4/30/26 6:17 PM,Bulgogi Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,24.00,1.0,false
21,4/30/26 6:17 PM,Scallion Pancake,STARTERS,PERILLA TO-GO,Food,16.00,1.0,false
16,4/30/26 6:18 PM,Old Friend,COCKTAILS,BEVERAGE,Liquor,32.00,2.0,false
16,4/30/26 6:18 PM,Yuja Sour,COCKTAILS,BEVERAGE,NA Beverage,12.00,1.0,false
19,4/30/26 6:20 PM,G-Elizabeth Rose Chardonnay,BY THE GLASS,BEVERAGE,Wine,14.00,1.0,false
22,4/30/26 6:24 PM,3pc Tender Combo,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,14.00,1.0,false
23,4/30/26 6:29 PM,Side: Soy Vinaigrette,SIDES,PERILLA TO-GO,Food,1.00,1.0,false
23,4/30/26 6:29 PM,Korean Meal Plate,PLATES & BOWLS,PERILLA TO-GO,Food,22.00,1.0,false
6,4/30/26 6:29 PM,Fresh Start,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
9,4/30/26 6:31 PM,Golden Barley 17 Soju,SOJU & MAKGEOLLI,BEVERAGE,Liquor,66.00,1.0,false
9,4/30/26 6:31 PM,Terra Korean Lager,BEER,BEVERAGE,Beer,45.00,5.0,false
24,4/30/26 6:34 PM,Tteokbokki,RICE CAKES & NOODLES,PERILLA TO-GO,Food,10.00,1.0,false
