"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00094846","2026-01-02T06:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-12.2","-6.7","","","0.6","3","65","8.0","1013.2","988.4","16.0","-8.2","290","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072530 32566 62907 11067 21122 39884 40132 53006 91151 333 11067 21078 555 90212=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T06:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1013.2","-12.8","-7.2","","","","","65","FEW:02 6.1 BKN:07 8.84","1014.2","","16.093","","320","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET093METAR KORD 021251Z 32008KT 10SM FEW020 BKN029 M07/M13 A2992 RMK AO2 SLP142 VIRGA T10721128 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T07:04:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-16","223","1013.2","-13.3","-7.2","","","","","62","FEW:02 6.1 SCT:04 9.45","","","16.093","","340","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET086SPECI KORD 021304Z 34008KT 10SM FEW020 SCT031 M07/M13 A2992 RMK AO2 VIRGA T10721133 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T07:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1013.9","-13.9","-7.8","","","","","62","FEW:02 6.1 FEW:02 9.45 FEW:02 76.2","1014.8","","16.093","","320","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET094METAR KORD 021351Z 32008KT 10SM FEW020 FEW031 FEW250 M08/M14 A2994 RMK AO2 SLP148 T10781139 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T08:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1014.2","-13.9","-7.8","","","2.1","1","62","FEW:02 6.1 FEW:02 9.45 FEW:02 76.2","1015.3","","16.093","","340","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET100METAR KORD 021451Z 34010KT 10SM FEW020 FEW031 FEW250 M08/M14 A2995 RMK AO2 SLP153 T10781139 51021 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T09:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-13.9","-7.8","","","2.1","1","62","8.0","1015.3","990.4","16.0","-9.3","340","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472530 32566 23410 11078 21139 39904 40153 51021 91451 555 90215=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T09:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1014.6","-13.9","-7.2","","","","","59","FEW:02 6.1 FEW:02 76.2","1015.7","","16.093","","350","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET085METAR KORD 021551Z 35009KT 10SM FEW020 FEW250 M07/M14 A2996 RMK AO2 SLP157 T10721139=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T10:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1014.6","-13.9","-6.7","","","","","57","FEW:02 6.1 FEW:02 76.2","1015.6","","16.093","","340","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET085METAR KORD 021651Z 34009KT 10SM FEW020 FEW250 M07/M14 A2996 RMK AO2 SLP156 T10671139=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T11:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1014.6","-13.9","-6.1","","","0.2","0","54","FEW:02 6.1 FEW:02 76.2","1015.4","","16.093","","330","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET103METAR KORD 021751Z 33006KT 10SM FEW020 FEW250 M06/M14 A2996 RMK AO2 SLP154 T10611139 11061 21078 50002=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T12:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-13.9","-6.1","","","","","54","8.0","1015.4","990.7","16.0","-8.1","330","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072530 32566 23306 11061 21139 39907 40154 50002 91751 333 11061 21094 555 90218=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T12:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1013.9","-14.4","-5.6","","","","","50","FEW:02 6.1 FEW:02 76.2","1015.0","","16.093","","310","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET085METAR KORD 021851Z 31006KT 10SM FEW020 FEW250 M06/M14 A2994 RMK AO2 SLP150 T10561144=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T13:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1013.5","-14.4","-5.0","","","","","48","FEW:02 6.1 SCT:04 76.2","1014.7","","16.093","","300","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET085METAR KORD 021951Z 30007KT 10SM FEW020 SCT250 M05/M14 A2993 RMK AO2 SLP147 T10501144=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T14:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1013.9","-15.0","-4.4","","","-0.4","5","44","FEW:02 45.72 BKN:07 76.2","1014.9","","16.093","","340","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET093METAR KORD 022051Z 34004KT 10SM FEW150 BKN250 M04/M15 A2994 RMK AO2 SLP149 T10441150 55004 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T15:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-15.0","-4.4","","","-0.4","5","44","","1014.9","990.0","16.0","-7.2","340","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472530 32966 63404 11044 21150 39900 40149 55004 92051 555 90221=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T15:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1014.6","-15.0","-5.0","","","","","46","FEW:02 45.72 BKN:07 76.2","1015.4","","16.093","","310","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET087METAR KORD 022151Z 31005KT 10SM FEW150 BKN250 M05/M15 A2996 RMK AO2 SLP154 T10501150 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T16:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1014.9","-15.0","-5.6","","","","","48","FEW:02 45.72 BKN:07 76.2","1015.9","","16.093","","280","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET087METAR KORD 022251Z 28004KT 10SM FEW150 BKN250 M06/M15 A2997 RMK AO2 SLP159 T10561150 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T17:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1015.2","-13.9","-6.7","","","1.2","3","57","SCT:04 48.77 BKN:07 76.2","1016.3","","16.093","","310","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET105METAR KORD 022351Z 31006KT 10SM SCT160 BKN250 M07/M14 A2998 RMK AO2 SLP163 T10671139 11044 21067 53012 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T18:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-13.9","-6.7","","","1.2","3","57","","1016.3","991.4","16.0","-8.5","310","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072530 32966 63106 11067 21139 39914 40163 53012 92351 333 11044 21067 555 90300=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T18:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1015.9","-14.4","-6.7","","","","","55","BKN:07 48.77 BKN:07 76.2","1016.8","","16.093","","310","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET087METAR KORD 030051Z 31004KT 10SM BKN160 BKN250 M07/M14 A3000 RMK AO2 SLP168 T10671144 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T19:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1015.6","-15.6","-7.2","","","","","51","SCT:04 48.77 BKN:07 76.2","1016.7","","16.093","","310","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET087METAR KORD 030151Z 31005KT 10SM SCT160 BKN250 M07/M16 A2999 RMK AO2 SLP167 T10721156 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T20:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1016.3","-13.9","-7.2","","","0.8","3","59","BKN:07 48.77 OVC:08 76.2","1017.2","","16.093","","290","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET093METAR KORD 030251Z 29004KT 10SM BKN160 OVC250 M07/M14 A3001 RMK AO2 SLP172 T10721139 53008 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T21:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-13.9","-7.2","","","0.8","3","59","","1017.2","992.4","16.0","-8.9","290","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472530 32966 82904 11072 21139 39924 40172 53008 90251 555 90303=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T21:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1016.6","-13.9","-6.7","","","","","57","BKN:07 54.86 OVC:08 76.2","1017.5","","16.093","","300","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET087METAR KORD 030351Z 30005KT 10SM BKN180 OVC250 M07/M14 A3002 RMK AO2 SLP175 T10671139 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-01-02T22:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1016.3","-13.9","-6.7","","","","","57","FEW:02 39.62 BKN:07 51.82 OVC:08 76.2","1017.4","","16.093","","310","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET094METAR KORD 030451Z 31004KT 10SM FEW130 BKN170 OVC250 M07/M14 A3001 RMK AO2 SLP174 T10671139 $=","","","","","","","","","","06/27/2007"
